Supplier Name,Zip Code,Department,Amount
BOUND TREE MEDICAL LLC,43016,Police,5793.20
BOUND TREE MEDICAL LLC,60673,Fire and Rescue Service,450184.05
BOUND TREE MEDICAL LLC,60673,Police,46615.05
BOUND TREE MEDICAL LLC,60686,Police,1667.52
BOUTIQUE VINEYARDS LLC,21401,Liquor Control,71165.37
BRANDEBURY TOOL CO INC,20879,Transportation,380442.50
BRECKENRIDGE CONDOMINIUMS,20879,Health and Human Services,29842.00
BRECKENRIDGE CONDOMINIUMS,20879,Housing and Community Affairs,81968.00
BREEDING CONSTRUCTION INC,22079,General Services,34186.04
BREEDING CONSTRUCTION INC,22079,Not Defined,16595.00
BREKFORD CORP,21076,General Services,163871.00
BREKFORD CORP,21076,Police,367640.00
BRI THE POINT LP,20901,Health and Human Services,27284.00
BRIDGET MCGUIRE,20901,Health and Human Services,105039.34
BRIDGEWATER ASSOCIATES LP,6880,Non-Departmental Accounts,3355965.58
BRIGHT EYES,20882,Health and Human Services,50182.00
BRINJAC ENGINEERING INC,17101,General Services,48110.50
BRINJAC ENGINEERING INC,21031,General Services,1934.00
BRONCO WINE COMPANY,90051,Liquor Control,72973.00
BROTMAN-WINTER-FRIED CONSULTING INC,20817,Environmental Protection,283664.28
BROWN AND CALDWELL - BIOHABITATS A JOINT VENTURE,20705,Environmental Protection,113210.52
BROWN AND CALDWELL - BIOHABITATS A JOINT VENTURE,80401,Environmental Protection,494390.54
BROWN INDUSTRIES LLC DBA BROWN SPECIALTY VEHICLES,66046,Fire and Rescue Service,1010523.40
BROWN-FORMAN BEV WORLDWID,40210,Liquor Control,3967221.26
BRUNSWICK WASTE MANAGEMENT,23868,Environmental Protection,8175059.16
BUCK DISTRIBUTING COMPANY INC,20774,Liquor Control,289784.09
BUCK DISTRIBUTING COMPANY INC,20774,Not Defined,140.00
BUILT BY BEAVERS LLC,22015,Recreation,201511.58
BURTONSVILLE FUEL CO INC,20866,Fire and Rescue Service,70330.48
BURTONSVILLE FUEL CO INC,20866,Health and Human Services,30399.80
BURTONSVILLE TOWNE SQUARE LLC,20817,Liquor Control,257713.84
BURTONSVILLE VOL FIRE DEP,20866,Fire and Rescue Service,87106.50
BUSH CREEK TREE SERVICE,21754,Transportation,53657.50
"BUTLER TREE SERVICE, LLC",21790,Correction and Rehabilitation,3200.00
"BUTLER TREE SERVICE, LLC",21790,Transportation,38600.00
BVF II ENCLAVE LLC,20901,Housing and Community Affairs,72046.70
BVF II ENCLAVE LLC,20901,Non-Departmental Accounts,26940.00
BVS MONTROSE LLC,2298,Liquor Control,20980.67
BVS MONTROSE LLC,6824,Liquor Control,18592.89
BVS MONTROSE LLC,6824,Transportation,92283.03
C & J LLC,20905,Non-Departmental Accounts,24806.84
C & J LLC,21043,Non-Departmental Accounts,3131.06
C W NIELSEN MFR CORP,98532,Environmental Protection,566.70
C W NIELSEN MFR CORP,98532,Police,27917.63
C&C CUSTOM LAWNCARE INC,21771,Transportation,412476.25
C&C MANAGEMENT GROUP LTD,20874,Environmental Protection,11378.00
C&C MANAGEMENT GROUP LTD,20874,Transportation,44307.98
C&D CONSTRUCTION CO INC,20854,Community Engagement Cluster,132893.14
C&D CONSTRUCTION CO INC,20854,Transportation,554999.44
C-W GAITHER LLC,20854,Non-Departmental Accounts,448933.08
CA INC,19178,Technology Services,116398.28
CABERNET CORPORATION,94949,Liquor Control,53221.20
CABIN JOHN ASSOCIATES LP,21279,Liquor Control,226734.62
CABIN JOHN PARK VOLUNTEER,20817,Fire and Rescue Service,92665.98
CACI INC-FEDERAL,2241,Police,56987.75
CALMRA INC,20705,Health and Human Services,161686.00
CALVARY CARE II,20905,Health and Human Services,36631.20
CALVARY CARE III,20903,Health and Human Services,44370.70
CAMCO LLC,20705,Transportation,1542.76
CAMCO LLC,20878,Transportation,740297.55
CANTERBURY APARTMENTS,20874,Housing and Community Affairs,36332.89
CAPITAL EAGLE INC,21401,Liquor Control,105999.96
CAPITAL EAGLE INC,21401,Not Defined,105999.96
"CAPITAL FENCE, INC.",20837,Transportation,35325.00
CARACAL ENTERPRISES LLC DBA VENTEK INTERNATIONAL,94952,Transportation,1056.00
CARACAL ENTERPRISES LLC DBA VENTEK INTERNATIONAL,94954,Transportation,94078.02
CARDINAL HEALTH,60693,Health and Human Services,153227.54
CARDINAL HEALTH,60693,Human Resources,9789.56
CAREMARKPCS HEALTH LLC,60062,Human Resources,31573922.47
CAREMARKPCS HEALTH LLC,75204,Human Resources,11754340.53
CAREMARKPCS HEALTH LP,60062,Human Resources,1785259.78
CARL H ROGILLIO,20874,General Services,41782.75
CARRIBEAN HELP CENTER INC,20906,Health and Human Services,21996.02
CARRIBEAN HELP CENTER INC,20906,Non-Departmental Accounts,49171.26
CARROLL COUNTY PUBLIC LIBRARY,21776,Public Libraries,50460.00
CARROLL COUNTY PUBLIC LIBRARY,21776,Restricted Donations,2500.00
CASA DE MARYLAND,20783,Economic Development,5000.00
CASA DE MARYLAND,20783,Health and Human Services,1017544.54
CASA DE MARYLAND,20783,Housing and Community Affairs,440062.44
CASA DE MARYLAND,20783,Non-Departmental Accounts,198492.43
CASA DE MARYLAND,20783,Transportation,5267.00
CASE MANAGEMENT,20904,Health and Human Services,41536.00
CASEY MANAGEMENT INC,20855,General Services,140883.60
CASEY MANAGEMENT INC,20855,Housing and Community Affairs,361.72
CASEY MANAGEMENT INC,20855,Non-Departmental Accounts,78863.56
CASEY MANAGEMENT INC,20877,General Services,66341.52
CASEY MANAGEMENT INC,20877,Non-Departmental Accounts,36673.24
CASTLE BRANDS USA CORP,11030,Liquor Control,260625.41
CATHERINE R GRUBMAN,20815,Consumer Protection,15000.00
CATHERINE R GRUBMAN,20815,Technology Services,62574.00
CATHERINE SAYAGO,20886,Community Engagement Cluster,25820.00
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,General Services,125000.00
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Health and Human Services,1120417.14
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Housing and Community Affairs,34808.44
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Non-Departmental Accounts,72190.10
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Not Defined,7333.33
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Sheriff,5001.50
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20902,Health and Human Services,800.00
CATHOLIC UNIVERSITY OF AM,20064,Health and Human Services,79503.30
CAYMUS VINEYARDS,94573,Liquor Control,65666.00
CD CONSTRUCTION,20743,Fire and Rescue Service,6585.00
CD CONSTRUCTION,20743,Not Defined,44584.84
CDCI INC,20852,General Services,285965.36
CDCI INC,20852,Police,42912.24
CDF WEB SOLUTIONS LLC,20850,Economic Development,25910.00
CECELIA CALHOUN-WELLS DDS,20901,Health and Human Services,71851.00
CEIA USA LTD,44087,Correction and Rehabilitation,7380.00
CEIA USA LTD,44087,Sheriff,20484.00
CELLCO PARTNERSHIP,18002,Police,197608.69
CELTIC INTERNATIONAL INC,60693,Liquor Control,405483.83
CENTENNIAL CONTRACTORS EN,20850,Environmental Protection,3520.72
CENTENNIAL CONTRACTORS EN,20850,General Services,189485.69
CENTENNIAL CONTRACTORS EN,20850,Housing and Community Affairs,15140.45
CENTENNIAL CONTRACTORS EN,20850,Transportation,6500.24
CENTER FOR ADOPTION SUPPORT & EDUCATION INC,20866,Health and Human Services,192449.43
CENTER FOR ADOPTION SUPPORT & EDUCATION INC,20866,Non-Departmental Accounts,36769.61
CENTRAL NATIONAL-GOTTESMAN INC DBA LINDENMEYR MUNROE,2241,General Services,520235.56
CENTRONIA,20009,Health and Human Services,330254.75
CENTRONIA,20912,Health and Human Services,4892.00
CER LAWNS & LANDSCAPING INC,20882,General Services,347972.50
CERTIFIED BUILDING SERVICES,20855,Circuit Court,435.60
CERTIFIED BUILDING SERVICES,20855,Community Engagement Cluster,746.66
CERTIFIED BUILDING SERVICES,20855,Community Use of Public Facilities,22984.37
CERTIFIED BUILDING SERVICES,20855,General Services,983391.65
CERTIFIED BUILDING SERVICES,20855,Health and Human Services,9039.36
CERTIFIED BUILDING SERVICES,20855,Not Defined,1501534.42
CERTIFIED BUILDING SERVICES,20855,Recreation,69900.78
CERTIFIED BUILDING SERVICES,20855,Transportation,2345.00
CH2M HILL ENGINEERS INC,29303,Environmental Protection,206755.70
CH2M HILL ENGINEERS INC,29303,Not Defined,-20675.58
CH2M HILL ENGINEERS INC,75320,Environmental Protection,9257.50
CH2M HILL ENGINEERS INC,75320,Not Defined,-925.75
CH2M HILL ENGINEERS INC,80112,Environmental Protection,225726.74
CH2M HILL ENGINEERS INC,80112,Not Defined,-22572.68
CHARLES JACQUIN ET CIE INC,14692,Liquor Control,36045.80
CHARLES KAELBER MD,20850,Health and Human Services,59792.00
CHARLES P JOHNSON & ASSOCIATES INC,20903,Environmental Protection,673233.41
CHARLES P JOHNSON & ASSOCIATES INC,20903,General Services,31612.00
CHASE EQUIPMENT FINANCE,43240,Debt Service,10033499.86
CHEMUNG SUPPLY CORP,14902,Not Defined,80704.20
CHERRY BEKAERT LLP,23260,County Executive,146324.00
CHERYL BRUCE RDH,21045,Health and Human Services,40077.00
CHERYL L BANKS,21403,Health and Human Services,36269.50
CHESAPEAKE COUNSELING ASSOCIATES LLC,20852,Sheriff,20685.00
CHESAPEAKE COUNSELING ASSOCIATES LLC,20895,Sheriff,31645.00
CHESAPEAKE SYSTEMS INC,21211,Technology Services,26550.00
CHEVAL QUANCARD,,Liquor Control,117078.52
CHEVY CHASE FIRE DEPT INC,20815,Fire and Rescue Service,48800.00
CHEVY CHASE SECTION 3,20815,Non-Departmental Accounts,30796.00
CHEVY CHASE SECTION 3,20815,Not Defined,50927.30
CHEVY CHASE SECTION 3,20815,Technology Services,8534.38
CHEVY CHASE VIEW,20895,Non-Departmental Accounts,144024.05
CHEVY CHASE VIEW,20895,Not Defined,1967.75
CHEVY CHASE VIEW,20895,Technology Services,11736.70
CHEVY CHASE VIEW COUNCIL,20895,Not Defined,60708.39
CHEVY CHASE VILLAGE,20815,Board of Elections,250.00
CHEVY CHASE VILLAGE,20815,Non-Departmental Accounts,100795.12
CHEVY CHASE VILLAGE,20815,Not Defined,1101037.62
CHEVY CHASE VILLAGE,20815,Police,1972.65
CHEVY CHASE VILLAGE,20815,Technology Services,25828.72
CHI CENTERS INC,20903,General Services,200000.00
CHI CENTERS INC,20903,Health and Human Services,804756.50
CHI CENTERS INC,20903,Recreation,627.19
CHI CENTERS INC,20903,Transportation,46095.88
CHILD CENTER AND ADULT SERVICES INC,20877,Non-Departmental Accounts,38745.00
CHILDRENS LEARNING LLC,20886,Health and Human Services,48692.00
CHILDRENS PEDIATRICIANS,20901,Health and Human Services,436828.19
CHIMES INC,21215,Health and Human Services,124465.18
CHINESE AMERICAN SENIOR SERVICE ASSOCIATION INC,20814,Health and Human Services,170196.00
CHINESE CULTURE COMMUNITY SERVICE CENTER,20877,Health and Human Services,169846.00
CHK AMERICA INC,93105,Transportation,108172.00
CHOICES INC,46205,Health and Human Services,642806.70
CHRISTIAN CHURCH FACILITIES,20852,Health and Human Services,55175.00
CHRYSALIS HOUSE INC,21032,Health and Human Services,401641.70
CHUNGBUK INCUBATOR FUND LLC,20850,Economic Development,840000.00
CIBER INC,80111,Finance,1343610.60
CIBER INC,80111,Liquor Control,1335000.00
CIBER INC,80111,Not Defined,586692.26
CINTAS CORPORATION,45263,General Services,35335.35
CINTAS CORPORATION,45263,Not Defined,9926.04
CIRCLE PROPERTIES INC,21012,Non-Departmental Accounts,10794.32
CIRCLE PROPERTIES INC,21403,Non-Departmental Accounts,53027.08
CIRCLE PROPERTIES INC,21619,Intergovernmental Relations,3200.00
CIRCLE PROPERTIES INC,21619,Non-Departmental Accounts,8815.73
CITIROOF CORP,21046,Fire and Rescue Service,41168.23
CITIROOF CORP,21046,General Services,90816.62
CITIROOF CORP,21046,Not Defined,53787.10
CITIROOF CORP,21046,Transportation,68839.10
CITISTREET,0,Not Defined,7932842.73
CITY OF GAITHERSBURG,20877,Correction and Rehabilitation,40.00
CITY OF GAITHERSBURG,20877,Environmental Protection,1214910.00
CITY OF GAITHERSBURG,20877,Health and Human Services,90028.00
CITY OF GAITHERSBURG,20877,Housing and Community Affairs,8700.00
CITY OF GAITHERSBURG,20877,Non-Departmental Accounts,1171112.36
CITY OF GAITHERSBURG,20877,Not Defined,43644804.29
CITY OF GAITHERSBURG,20877,Restricted Donations,1081.00
CITY OF ROCKVILLE,10591,Liquor Control,110.00
CITY OF ROCKVILLE,20849,General Services,150.00
CITY OF ROCKVILLE,20850,Board of Elections,200.00
CITY OF ROCKVILLE,20850,General Services,1453.00
CITY OF ROCKVILLE,20850,Health and Human Services,246766.93
CITY OF ROCKVILLE,20850,Housing and Community Affairs,253374.12
CITY OF ROCKVILLE,20850,Liquor Control,580.61
CITY OF ROCKVILLE,20850,Non-Departmental Accounts,2873151.97
CITY OF ROCKVILLE,20850,Not Defined,38267404.94
CITY OF ROCKVILLE,20850,Police,10233.00
CITY OF ROCKVILLE,20850,Recreation,665.94
CITY OF ROCKVILLE,20850,Restricted Donations,500.00
CITY OF ROCKVILLE,20850,Technology Services,1563592.25
CITY OF ROCKVILLE,20850,Transportation,3350.00
CITY OF TAKOMA PARK,20912,Countywide Generic,90802.83
CITY OF TAKOMA PARK,20912,Housing and Community Affairs,176966.56
CITY OF TAKOMA PARK,20912,Non-Departmental Accounts,4574567.24
CITY OF TAKOMA PARK,20912,Not Defined,12070351.96
CITY OF TAKOMA PARK,20912,Police,16895.91
CITY OF TAKOMA PARK,20912,Recreation,85655.00
CITY OF TAKOMA PARK,20912,Technology Services,724763.45
CJIS CENTRAL REPOSITORY,21282,Health and Human Services,4405.25
CJIS CENTRAL REPOSITORY,21282,Liquor Control,7746.00
CJIS CENTRAL REPOSITORY,21282,Transportation,56491.00
CLARK PROPERTY TAX INVESTMENTS LLC,67206,Not Defined,27810.92
CLEAN ENERGY,90740,General Services,414509.53
CLEANHARBORS ENVIRONMENTAL SERVICES INC,2241,Environmental Protection,726476.86
CLEANHARBORS ENVIRONMENTAL SERVICES INC,2241,General Services,1214.00
CLEANHARBORS ENVIRONMENTAL SERVICES INC,2241,Transportation,144.57
CLEANHARBORS ENVIRONMENTAL SERVICES INC,20724,Environmental Protection,49.22
CLERK OF CIRCUIT COURT,20850,County Attorney,50.00
KRONOS INC,2284,Transportation,13871.98
CLERK OF CIRCUIT COURT,20850,Transportation,30920.00
CLERK OF THE CIRCUIT COUR,20850,Circuit Court,14909.05
CLERK OF THE CIRCUIT COUR,20850,County Attorney,5743.51
CLERK OF THE CIRCUIT COUR,20850,State's Attorney,45738.10
CLIFTONLARSONALLEN LLP,21093,Environmental Protection,804.00
CLIFTONLARSONALLEN LLP,21093,Finance,414022.50
CLINICAL RADIOLOGISTS,20902,Health and Human Services,47437.02
CLINICAL RADIOLOGISTS,23294,Health and Human Services,750.00
CLIPPER CITY BREWING CO,21227,Liquor Control,462152.40
CLIPPER CITY BREWING CO,21227,Not Defined,18.60
CLOVER CARPET CO,20879,Circuit Court,11760.00
CLOVER CARPET CO,20879,Community Use of Public Facilities,15583.50
CLOVER CARPET CO,20879,Correction and Rehabilitation,10394.60
CLOVER CARPET CO,20879,Fire and Rescue Service,24566.06
FITCH INC,10087,Debt Service,104000.00
CLOVER CARPET CO,20879,General Services,98588.92
CLOVER CARPET CO,20879,Health and Human Services,4377.50
CLOVER CARPET CO,20879,Liquor Control,14708.02
CLOVER CARPET CO,20879,Non-Departmental Accounts,6429.00
CLOVER CARPET CO,20879,Not Defined,60175.04
CLOVER CARPET CO,20879,Police,11092.00
CLOVER CARPET CO,20879,Public Libraries,6720.00
CLOVER CARPET CO,20879,Recreation,44442.30
CLOVERLEAF CENTER CONDO II,20852,Transportation,29300.00
CN ROBINSON LIGHTING SUPPLY COMPANY,21227,General Services,43579.38
CN ROBINSON LIGHTING SUPPLY COMPANY,21227,Not Defined,6726.90
CN ROBINSON LIGHTING SUPPLY COMPANY,21227,Transportation,37807.92
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,Correction and Rehabilitation,379.17
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,General Services,3323.64
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,Not Defined,76609.63
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,Transportation,18098.41
COACH DOUG ACADEMY INC,20878,Recreation,76232.11
COAKLEY & WILLIAMS CONSTRUCTION INC,20814,General Services,1235583.00
COAKLEY & WILLIAMS CONSTRUCTION INC,20814,Not Defined,-113561.10
COAKLEY & WILLIAMS CONSTRUCTION INC,20877,Emergency Management and Homeland Security,900000.00
COAKLEY & WILLIAMS CONSTRUCTION INC,20877,General Services,61705111.07
COAKLEY & WILLIAMS CONSTRUCTION INC,20877,Not Defined,-6024499.56
COAKLEY & WILLIAMS CONSTRUCTION INC,20877,Police,110856.02
COALITION HOMES,20850,Health and Human Services,151154.00
COALITION HOMES,20850,Housing and Community Affairs,121831.99
COLLEGE TRACKS INC,20814,Housing and Community Affairs,3830.00
COLLEGE TRACKS INC,20814,Non-Departmental Accounts,104101.43
COLLEGIATE DIRECTIONS INC,20814,Non-Departmental Accounts,48439.41
COLLIFLOWER INC,21220,Fire and Rescue Service,8152.43
COLLIFLOWER INC,21220,Not Defined,35890.62
COLONIAL PARKING INC,20007,Non-Departmental Accounts,203440.90
COLONIAL PARKING INC,21279,Human Rights,192.00
COLONIAL PARKING INC,21279,Liquor Control,11000.00
COLONIAL PARKING INC,21279,Transportation,4500.00
COLOSSAL CONTRACTORS INC,20866,Board of Elections,1679.00
COLOSSAL CONTRACTORS INC,20866,Circuit Court,7080.20
COLOSSAL CONTRACTORS INC,20866,Correction and Rehabilitation,664.40
COLOSSAL CONTRACTORS INC,20866,County Attorney,7700.00
COLOSSAL CONTRACTORS INC,20866,Finance,4247.50
COLOSSAL CONTRACTORS INC,20866,Fire and Rescue Service,43782.00
COLOSSAL CONTRACTORS INC,20866,General Services,1244732.59
COLOSSAL CONTRACTORS INC,20866,Health and Human Services,17526.82
COLOSSAL CONTRACTORS INC,20866,Housing and Community Affairs,8485.00
COLOSSAL CONTRACTORS INC,20866,Non-Departmental Accounts,30628.40
COLOSSAL CONTRACTORS INC,20866,Not Defined,148546.93
COLOSSAL CONTRACTORS INC,20866,Police,16631.63
COLOSSAL CONTRACTORS INC,20866,Public Libraries,9790.00
COLOSSAL CONTRACTORS INC,20866,Recreation,73212.50
COLOSSAL CONTRACTORS INC,20866,Technology Services,780.00
COLOSSAL CONTRACTORS INC,20866,Transportation,2580703.68
COLOSSUS INCORPORATED DBA INTERACT PUBLIC SAFETY SYSTEMS,27101,Police,72787.94
COLOSSUS INCORPORATED DBA INTERACT PUBLIC SAFETY SYSTEMS,27101,Technology Services,705589.50
COLUMBIA LIGHTHOUSE FOR THE,20006,Health and Human Services,32244.59
COLUMBIA LIGHTHOUSE FOR THE,20006,Non-Departmental Accounts,13518.64
COLUMBIA LIGHTHOUSE FOR THE,20006,Not Defined,16250.00
COLUMBIA LIGHTHOUSE FOR THE,20036,Health and Human Services,48267.36
COLUMBIA LIGHTHOUSE FOR THE,20036,Non-Departmental Accounts,16366.41
COLUMBIA TELECOMMUNICATIONS CORPORATION,20895,Technology Services,227552.54
COMCAST CABLE,19398,Correction and Rehabilitation,2165.54
COMCAST CABLE,19398,County Executive,127.96
COMCAST CABLE,19398,Economic Development,106.70
COMCAST CABLE,19398,Fire and Rescue Service,33798.40
COMCAST CABLE,19398,Health and Human Services,525.92
COMCAST CABLE,19398,Human Rights,15.33
COMCAST CABLE,19398,Intergovernmental Relations,1152.48
COMCAST CABLE,19398,Police,247.46
COMCAST CABLE,19398,Transportation,68.08
COMCAST SPOTLIGHT,19178,Board of Elections,9494.49
COMCAST SPOTLIGHT,19178,Fire and Rescue Service,34918.00
COMCAST SPOTLIGHT,19178,Transportation,6988.00
COMMERCIAL SAFETY SERVICES LLC,20704,Fire and Rescue Service,1169.83
COMMERCIAL SAFETY SERVICES LLC,20704,Not Defined,89274.35
COMMISSIONERS OF POOLESVIL,20837,Not Defined,1500000.00
COMMONWEALTH OF PENNSYLVANIA,17225,Not Defined,183383.24
COMMONWEALTH OF PENNSYLVANIA,,Not Defined,341055.16
COMMUNITY BRIDGES INC,20910,County Council,35.00
COMMUNITY BRIDGES INC,20910,Health and Human Services,139970.79
COMMUNITY BRIDGES INC,20910,Housing and Community Affairs,21876.70
COMMUNITY BRIDGES INC,20910,Non-Departmental Accounts,16961.06
COMMUNITY BRIDGES INC,20910,Not Defined,6666.67
COMMUNITY CLINIC INC,20855,Health and Human Services,72501.00
COMMUNITY CONNECTIONS INC,20003,Health and Human Services,138421.50
COMMUNITY MINISTRIES OF ROCKVILLE INC,20851,Health and Human Services,35178.00
COMMUNITY MINISTRIES OF ROCKVILLE INC,20851,Housing and Community Affairs,34895.60
COMMUNITY MINISTRIES OF ROCKVILLE INC,20851,Non-Departmental Accounts,71324.98
COMMUNITY RADIOLOGY,20853,Health and Human Services,28940.45
COMMUNITY RADIOLOGY,21264,Correction and Rehabilitation,13540.00
COMMUNITY SERVICES FOR AUTISTIC ADULTS & CHILDREN,20886,Health and Human Services,1514660.28
COMMUNITY SERVICES FOR AUTISTIC ADULTS & CHILDREN,20886,Public Libraries,51837.50
COMMUNITY SUPPORT SERVICES INC,20877,Health and Human Services,1058715.68
COMPASS INC,20904,Health and Human Services,691526.49
COMPASS INC,20904,Non-Departmental Accounts,3774.00
COMPTROLLER OF THE TREASURY,21201,Non-Departmental Accounts,347802.05
COMPUTER LEARNING AND,20904,Health and Human Services,205827.90
COMPUTER LEARNING AND,20904,Non-Departmental Accounts,17858.00
