Supplier Name,Zip Code,Department,Amount
C&D CONSTRUCTION CO INC,20854,Community Engagement Cluster,20000.00
C&D CONSTRUCTION CO INC,20854,Transportation,399971.06
C-W GAITHER LLC,20854,Non-Departmental Accounts,451091.59
CA INC,19178,Technology Services,191365.98
CABIN JOHN ASSOCIATES LP,21279,Liquor Control,201068.15
CABIN JOHN PARK VOLUNTEER,20817,Fire and Rescue Service,156017.94
CABIN JOHN PARK VOLUNTEER,20818,Fire and Rescue Service,4873.00
CACI INC-FEDERAL,02241,Police,81371.51
CACI INC-FEDERAL,21263,Police,3050.25
CALLAS CONTRACTORS INC,21740,General Services,201109.88
CALLAS CONTRACTORS INC,21740,Not Defined,328361.80
CALMRA INC,20705,Health and Human Services,168481.00
CALMRA INC,20705,Housing and Community Affairs,92572.50
CALVARY CARE II,20905,Health and Human Services,41445.72
CALVARY CARE III,20903,Health and Human Services,33275.30
CALVARY CARE INC,20866,Health and Human Services,26629.18
CAPITAL EAGLE INC,20018,Liquor Control,17666.66
CAPITAL EAGLE INC,21401,Liquor Control,194333.26
DOURON INC,21117,Finance,384.84
CARACAL ENTERPRISES LLC DBA VENTEK INTERNATIONAL,94954,Transportation,92347.06
CARDINAL HEALTH,08085,Health and Human Services,2728.62
CARDINAL HEALTH,43017,Health and Human Services,28395.73
CARDINAL HEALTH,60693,Health and Human Services,82948.40
CARDINAL HEALTH,60693,Human Resources,9789.56
CAREER TRANSITION CENTER,20902,Economic Development,34735.62
CAREMARKPCS HEALTH LLC,60062,Human Resources,21668006.26
CAREMARKPCS HEALTH LP,60062,Human Resources,24321953.71
CARL H ROGILLIO,20874,General Services,25001.75
CARRIBEAN HELP CENTER INC,20906,Health and Human Services,21089.98
CARRIBEAN HELP CENTER INC,20906,Housing and Community Affairs,37800.00
CARRIBEAN HELP CENTER INC,20906,Non-Departmental Accounts,54691.59
CARROLL COUNTY PUBLIC LIBRARY,21776,Public Libraries,51506.00
CARROLL COUNTY PUBLIC LIBRARY,21776,Restricted Donations,2500.00
CASA DE MARYLAND,20783,Community Engagement Cluster,6000.00
CASA DE MARYLAND,20783,Health and Human Services,949872.23
CASA DE MARYLAND,20783,Housing and Community Affairs,480236.31
CASA DE MARYLAND,20783,Non-Departmental Accounts,241448.20
CASA DE MARYLAND,20783,Regional Services Centers,25762.84
CASE MANAGEMENT,20904,Health and Human Services,49148.00
CASEY HEALTH INSTITUTE FOUNDATION INC,20814,Non-Departmental Accounts,45654.24
CASEY MANAGEMENT INC,20877,General Services,196312.49
CASEY MANAGEMENT INC,20877,Non-Departmental Accounts,164950.03
CASTLE BRANDS USA CORP,11030,Liquor Control,178924.27
CATHERINE R GRUBMAN,20815,Technology Services,64740.00
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Health and Human Services,1182594.48
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Housing and Community Affairs,16800.00
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Non-Departmental Accounts,49782.14
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,20001,Restricted Donations,500.00
CATHOLIC UNIVERSITY OF AM,20064,Health and Human Services,83810.13
CAYMUS VINEYARDS,94573,Liquor Control,167902.00
CDF WEB SOLUTIONS LLC,20850,Economic Development,38400.00
CECELIA CALHOUN-WELLS DDS,20901,Health and Human Services,70006.00
CELTIC INTERNATIONAL INC,60477,Liquor Control,299106.67
CELTIC INTERNATIONAL INC,60693,Liquor Control,193712.64
CENTENNIAL CONTRACTORS EN,20850,County Council,34928.18
CENTENNIAL CONTRACTORS EN,20850,General Services,406756.83
CENTENNIAL CONTRACTORS EN,20850,Housing and Community Affairs,92930.23
CENTENNIAL CONTRACTORS EN,22182,General Services,15457.16
CENTER FOR ADOPTION SUPPORT & EDUCATION INC,20866,Health and Human Services,216061.52
CENTRAL NATIONAL-GOTTESMAN INC DBA LINDENMEYR MUNROE,02241,General Services,243048.71
CENTRAL NATIONAL-GOTTESMAN INC DBA LINDENMEYR MUNROE,06150,General Services,38810.51
CENTRAL NATIONAL-GOTTESMAN INC DBA LINDENMEYR MUNROE,21113,General Services,27695.36
CENTRAL TECHNOLOGY,46123,Public Libraries,19634.98
CENTRAL TECHNOLOGY,46123,Restricted Donations,40000.00
CENTRONIA,20009,County Executive,250.00
CENTRONIA,20009,Health and Human Services,318900.58
CENTRONIA,20912,Health and Human Services,6592.00
CERTIFIED BUILDING SERVICES,20855,Circuit Court,924.86
CERTIFIED BUILDING SERVICES,20855,Community Use of Public Facilities,9476.03
CERTIFIED BUILDING SERVICES,20855,General Services,2314240.90
CERTIFIED BUILDING SERVICES,20855,Health and Human Services,1432.35
CERTIFIED BUILDING SERVICES,20855,Not Defined,500.00
CERTIFIED BUILDING SERVICES,20855,Police,5041.54
CERTIFIED BUILDING SERVICES,20855,Recreation,46689.39
CH2M HILL,20171,Environmental Protection,12060.86
CH2M HILL,20171,Not Defined,-1206.09
CH2M HILL,53202,Environmental Protection,57262.47
CH2M HILL,53202,Not Defined,-5726.25
CHARLES JACQUIN ET CIE INC,14692,Liquor Control,36593.70
CHARLES KAELBER MD,20850,Health and Human Services,44352.00
CHARLES P JOHNSON & ASSOCIATES INC,20903,Environmental Protection,1549103.24
CHASE EQUIPMENT FINANCE,43240,Debt Service,6832293.51
CHEMUNG SUPPLY CORP,14902,Not Defined,37098.00
CHEN WALSH TECLER MCCABE,20850,Housing and Community Affairs,194227.61
CHERRY BEKAERT LLP,23260,County Executive,36000.00
CHERRY BEKAERT LLP,23260,Finance,7860.00
CHERRY BEKAERT LLP,23260,General Services,7860.00
CHERRY BEKAERT LLP,23261,County Executive,145200.00
CHERRY BEKAERT LLP,23261,Health and Human Services,4920.00
CHERRY BEKAERT LLP,23261,Human Resources,57600.00
CHERRY BEKAERT LLP,23261,Transportation,30000.00
CHERYL BRUCE RDH,21045,Health and Human Services,25788.00
CHERYL L BANKS,21403,Health and Human Services,37828.50
CHESAPEAKE COUNSELING ASSOCIATES LLC,20895,Sheriff,40754.00
CHESAPEAKE COUNSELING ASSOCIATES LLC,20896,Sheriff,10739.00
CHESAPEAKE FORD TRUCK SALES INC,21237,General Services,2643.86
CHESAPEAKE FORD TRUCK SALES INC,21237,Not Defined,35816.63
CHESAPEAKE SYSTEMS INC,21211,Technology Services,97419.75
CHEVAL QUANCARD,,Liquor Control,55209.98
CHEVY CHASE FIRE DEPT INC,20815,Fire and Rescue Service,88501.72
CHEVY CHASE SECTION 3,20815,Non-Departmental Accounts,27474.00
CHEVY CHASE SECTION 3,20815,Not Defined,50021.71
CHEVY CHASE SECTION 3,20815,Technology Services,7608.12
CHEVY CHASE VIEW,20895,Non-Departmental Accounts,142368.00
CHEVY CHASE VIEW,20895,Not Defined,610.16
CHEVY CHASE VIEW,20895,Technology Services,10246.46
CHEVY CHASE VIEW COUNCIL,20895,Not Defined,61060.05
CHEVY CHASE VILLAGE,20815,Board of Elections,250.00
CHEVY CHASE VILLAGE,20815,Emergency Management and Homeland Security,2525.00
CHEVY CHASE VILLAGE,20815,Non-Departmental Accounts,90232.12
CHEVY CHASE VILLAGE,20815,Not Defined,1165151.80
CHEVY CHASE VILLAGE,20815,Police,1975.00
CHEVY CHASE VILLAGE,20815,Technology Services,21667.13
CHI CENTERS INC,20903,Health and Human Services,796836.79
CHI CENTERS INC,20903,Housing and Community Affairs,92151.80
CHI CENTERS INC,20903,Recreation,783.00
CHI CENTERS INC,20903,Transportation,34557.28
CHILD CENTER AND ADULT SERVICES INC,20877,Non-Departmental Accounts,41520.00
CHILDRENS PEDIATRICIANS,20901,Health and Human Services,386909.68
CHIMES INC,21215,Health and Human Services,133571.21
CHINESE AMERICAN SENIOR SERVICE ASSOCIATION INC,20814,Health and Human Services,165762.00
CHINESE CULTURE COMMUNITY SERVICE CENTER,20877,Health and Human Services,125516.00
CHK AMERICA INC,93105,Transportation,94463.00
CHOICES INC,20850,Restricted Donations,100.00
CHOICES INC,46205,Health and Human Services,629357.98
CHRISTIAN CHURCH FACILITIES,20852,Health and Human Services,32445.00
CHRYSALIS HOUSE INC,20853,Health and Human Services,1200.00
CHRYSALIS HOUSE INC,21032,Health and Human Services,476043.20
CHUNGBUK INCUBATOR FUND LLC,20850,Economic Development,1068980.63
CIBER INC,22102,Finance,3200.00
CIBER INC,80111,Finance,3450545.18
CIBER INC,80111,Not Defined,354889.22
CINDA JAN JAREMKO,20882,Police,55919.40
CLOVER CARPET CO,20879,General Services,43106.96
CINNAMON WOODS HOMES ASSOCIATION INC,20874,Housing and Community Affairs,390511.24
CIRCLE PROPERTIES INC,21403,Non-Departmental Accounts,71215.94
CIRCLE PROPERTIES INC,21619,Intergovernmental Relations,3200.00
CITIROOF CORP,21046,Fire and Rescue Service,5912.39
CITIROOF CORP,21046,General Services,343902.53
CITIROOF CORP,21046,Not Defined,115461.94
CITIROOF CORP,21046,Transportation,28969.00
CITISTREET,00000,Not Defined,15603255.93
CITY CONSTRUCTION LLC,20011,General Services,192562.55
CITY CONSTRUCTION LLC,20011,Not Defined,98649.50
CITY OF GAITHERSBURG,20877,Emergency Management and Homeland Security,13799.00
CITY OF GAITHERSBURG,20877,Environmental Protection,901735.00
CITY OF GAITHERSBURG,20877,General Services,100.00
CITY OF GAITHERSBURG,20877,Health and Human Services,47628.80
CITY OF GAITHERSBURG,20877,Housing and Community Affairs,6600.00
CITY OF GAITHERSBURG,20877,Non-Departmental Accounts,1048299.36
CITY OF GAITHERSBURG,20877,Not Defined,44555698.90
CITY OF GAITHERSBURG,20877,Restricted Donations,1498.00
CITY OF GAITHERSBURG,20878,Health and Human Services,17310.00
CITY OF ROCKVILLE,20850,Board of Elections,100.00
CITY OF ROCKVILLE,20850,General Services,3295.25
CITY OF ROCKVILLE,20850,Health and Human Services,262712.10
CITY OF ROCKVILLE,20850,Housing and Community Affairs,737980.35
CITY OF ROCKVILLE,20850,Liquor Control,423.99
CITY OF ROCKVILLE,20850,Non-Departmental Accounts,2643020.38
CITY OF ROCKVILLE,20850,Not Defined,37023744.94
CITY OF ROCKVILLE,20850,Police,983.18
CITY OF ROCKVILLE,20850,Recreation,3840.00
CITY OF ROCKVILLE,20850,Restricted Donations,718.00
CITY OF ROCKVILLE,20850,Technology Services,1301759.28
CITY OF ROCKVILLE,20850,Transportation,4728.00
CITY OF ROCKVILLE,20851,Health and Human Services,200.00
CITY OF ROCKVILLE,21279,Transportation,75.00
CITY OF TAKOMA PARK,20912,Countywide Generic,93928.24
CITY OF TAKOMA PARK,20912,Housing and Community Affairs,43614.82
CITY OF TAKOMA PARK,20912,Non-Departmental Accounts,3558965.24
CITY OF TAKOMA PARK,20912,Not Defined,11794990.08
CITY OF TAKOMA PARK,20912,Police,72953.74
CITY OF TAKOMA PARK,20912,Recreation,83190.00
CITY OF TAKOMA PARK,20912,Technology Services,968340.41
CJIS CENTRAL REPOSITORY,21208,Transportation,4741.50
CJIS CENTRAL REPOSITORY,21282,Health and Human Services,10985.25
CJIS CENTRAL REPOSITORY,21282,Liquor Control,7484.50
CJIS CENTRAL REPOSITORY,21282,Transportation,58134.50
CLARK & WEINSTOCK INC,10022,Intergovernmental Relations,38330.00
CLARK PROPERTY TAX INVESTMENTS LLC,67206,Not Defined,140524.81
CLEAN ENERGY,90740,General Services,401037.52
CLEANHARBORS ENVIRONMENTAL SERVICES INC,02241,Environmental Protection,515667.69
CLEANHARBORS ENVIRONMENTAL SERVICES INC,02241,Liquor Control,2025.50
CLEANHARBORS ENVIRONMENTAL SERVICES INC,20724,Police,57.25
CLEANHARBORS ENVIRONMENTAL SERVICES INC,20724,Transportation,305.61
CLEARWATER PACKAGING INC,33756,Correction and Rehabilitation,29585.00
CLERK OF THE CIRCUIT COUR,20850,Circuit Court,15279.29
CLERK OF THE CIRCUIT COUR,20850,County Attorney,5125.45
CLERK OF THE CIRCUIT COUR,20850,State's Attorney,49795.61
CLIFTON GUNDERSON LLP,21093,Finance,17887.50
CLIFTON GUNDERSON LLP,21093,Non-Departmental Accounts,67720.00
CLIFTONLARSONALLEN LLP,21093,Environmental Protection,2000.00
CLIFTONLARSONALLEN LLP,21093,Finance,367822.50
CLIFTONLARSONALLEN LLP,21093,Non-Departmental Accounts,170466.00
CLINICAL RADIOLOGISTS,20902,Health and Human Services,69166.50
CLIPPER CITY BREWING CO,21227,Liquor Control,359744.95
CLOVER CARPET CO,20879,Circuit Court,7516.50
CLOVER CARPET CO,20879,Correction and Rehabilitation,405.00
CLOVER CARPET CO,20879,Health and Human Services,10131.90
CLOVER CARPET CO,20879,Non-Departmental Accounts,1315.00
CLOVER CARPET CO,20879,Technology Services,2134.90
CLOVER CARPET CO,20879,Transportation,5884.00
CN ROBINSON LIGHTING SUPPLY COMPANY,21227,Correction and Rehabilitation,957.91
CN ROBINSON LIGHTING SUPPLY COMPANY,21227,Not Defined,6667.00
CN ROBINSON LIGHTING SUPPLY COMPANY,21227,Transportation,9823.53
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,Correction and Rehabilitation,312.70
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,General Services,47457.81
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,Not Defined,27981.79
CN ROBINSON LIGHTING SUPPLY COMPANY,21264,Transportation,52774.69
COAKLEY & WILLIAMS CONSTRUCTION INC,20877,General Services,50560981.11
COAKLEY & WILLIAMS CONSTRUCTION INC,20877,Not Defined,-4883664.61
COALITION HOMES,20850,Health and Human Services,122899.00
COALITION HOMES,20850,Housing and Community Affairs,49467.00
COLLEGE TRACKS INC,20814,Housing and Community Affairs,35803.38
COLLEGE TRACKS INC,20814,Non-Departmental Accounts,44114.46
COLLEGE TRACKS INC,20814,Not Defined,9583.26
COLLEGIATE DIRECTIONS INC,20814,Non-Departmental Accounts,26041.63
COLLIFLOWER INC,20850,Fire and Rescue Service,12.73
COLLIFLOWER INC,21220,Fire and Rescue Service,7233.76
COLLIFLOWER INC,21220,Not Defined,27968.56
COLONIAL PARKING INC,20007,Non-Departmental Accounts,186481.50
COLONIAL PARKING INC,21279,Economic Development,2990.70
COLONIAL PARKING INC,21279,Liquor Control,12000.00
COLONIAL PARKING INC,21279,Transportation,4812.50
COLOSSAL CONTRACTORS INC,20866,Circuit Court,5940.90
COLOSSAL CONTRACTORS INC,20866,Community Engagement Cluster,2658.00
COLOSSAL CONTRACTORS INC,20866,General Services,390250.69
COLOSSAL CONTRACTORS INC,20866,Health and Human Services,30479.25
COLOSSAL CONTRACTORS INC,20866,Not Defined,110264.36
COLOSSAL CONTRACTORS INC,20866,Technology Services,4472.00
COLOSSAL CONTRACTORS INC,20866,Transportation,1477380.64
COLOSSUS INCORPORATED DBA INTERACT PUBLIC SAFETY SYSTEMS,27101,Technology Services,405589.50
COLUMBIA LIGHTHOUSE FOR THE,20006,Health and Human Services,82744.16
COLUMBIA LIGHTHOUSE FOR THE,20006,Non-Departmental Accounts,23910.72
COLUMBIA TELECOMMUNICATIONS CORPORATION,20895,Technology Services,389080.29
COLUMBIA TELECOMMUNICATIONS CORPORATION,21044,Technology Services,1416.56
COMMISSIONERS OF POOLESVIL,20837,Not Defined,1279754.00
COMMONWEALTH OF PENNSYLVANIA,17225,Not Defined,501834.95
COMMUNITY BRIDGES INC,20910,Health and Human Services,150220.43
COMMUNITY BRIDGES INC,20910,Housing and Community Affairs,6164.93
COMMUNITY BRIDGES INC,20910,Non-Departmental Accounts,13431.77
COMMUNITY CLINIC INC,20855,Health and Human Services,76076.00
COMMUNITY CONNECTIONS INC,20003,Health and Human Services,126416.23
COMMUNITY CONNECTIONS INC,20852,Health and Human Services,11466.17
COMMUNITY MINISTRIES OF ROCKVILLE INC,20851,Health and Human Services,50893.00
COMMUNITY MINISTRIES OF ROCKVILLE INC,20851,Housing and Community Affairs,36300.00
COMMUNITY MINISTRIES OF ROCKVILLE INC,20851,Non-Departmental Accounts,22891.58
COMMUNITY RADIOLOGY,20853,Health and Human Services,31285.00
COMMUNITY RADIOLOGY,21264,Correction and Rehabilitation,20022.15
COMMUNITY SERVICES FOR AUTISTIC ADULTS & CHILDREN,20886,Health and Human Services,1421241.43
COMMUNITY SERVICES FOR AUTISTIC ADULTS & CHILDREN,20886,Public Libraries,56520.75
COMMUNITY SUPPORT SERVICES INC,20877,Health and Human Services,993707.21
COMMUNITY SUPPORT SERVICES INC,20877,Housing and Community Affairs,115455.00
COMPASS INC,20904,Health and Human Services,628550.26
COMPTROLLER OF MARYLAND,21297,Countywide Generic,516.44
COMPTROLLER OF MARYLAND,21297,Not Defined,50147.17
COMPTROLLER OF MARYLAND,21401,Finance,500.00
COMPTROLLER OF MARYLAND,21401,Liquor Control,100.00
COMPTROLLER OF MARYLAND,21404,Liquor Control,65.00
COMPTROLLER OF THE TREASURY,,Non-Departmental Accounts,333124.03
COMPUTER LEARNING AND,20904,Health and Human Services,32653.99
COMPUTER LEARNING AND,20904,Non-Departmental Accounts,14142.00
COMPUTER TECHNOLOGY INC,20859,Recreation,1400.00
COMPUTER TECHNOLOGY INC,20878,Recreation,94383.64
CONCRETE GENERAL INC,20879,Not Defined,-100817.44
CONCRETE GENERAL INC,20879,Transportation,5352674.18
CONDUIT ROAD FIRE BOARD INC,20816,Fire and Rescue Service,137142.90
CONFERENCE & VISITORS BUREAU,20850,Community Engagement Cluster,180.00
CONFERENCE & VISITORS BUREAU,20850,Economic Development,7979.13
CONFERENCE & VISITORS BUREAU,20850,Liquor Control,180.00
CONFERENCE & VISITORS BUREAU,20850,Non-Departmental Accounts,637903.38
CSX TRANSPORTATION,15264,Liquor Control,11340.00
CONFLICT RESOLUTION CENTER OF MONTGOMERY COUNTY INC,20814,Non-Departmental Accounts,52722.83
CONFLICT RESOLUTION CENTER OF MONTGOMERY COUNTY INC,20902,County Council,35.00
CONSOLIDATED COMMERCIAL SERVICES,20903,Transportation,36131.25
CONSTANTINE WINES INC,21045,Liquor Control,965751.73
CONSTELLATION BRANDS,14424,Liquor Control,4892261.08
CONTRACT PHARMACY,18976,Correction and Rehabilitation,386833.28
CONTRACTOR COMPLIANCE,94404,Environmental Protection,4025.20
CONTRACTOR COMPLIANCE,94404,General Services,454909.66
CONTRACTOR COMPLIANCE,94404,Housing and Community Affairs,248.79
CONTRACTOR COMPLIANCE,94404,Liquor Control,21616.62
CONTRACTOR COMPLIANCE,94404,Transportation,36321.47
CONVEYOR HANDLING COMPANY INC,21075,Liquor Control,64618.36
CONVEYOR HANDLING COMPANY INC,21227,Liquor Control,14516.93
COORDINATING CENTER FOR HOME AND COMMUNITY CARE INC,21108,Housing and Community Affairs,35400.00
CORELOGIC,76262,Not Defined,1353862.79
CORELOGIC COMMERCIAL REAL ESTATE SERVICES INC,76262,Not Defined,701222.83
CORRECT RX PHARMACY SVCS,21090,Health and Human Services,251476.54
CORRECTIONAL EDUCATION AS,21075,Correction and Rehabilitation,233862.11
COSTAR REALTY INFO INC,21279,Economic Development,19644.00
COSTAR REALTY INFO INC,21279,General Services,8655.12
COSTELLO CONSTRUCTION OF MARYLAND INC,21044,Not Defined,1024067.50
COURT APPOINTED SPECIAL ADVOCATE MONTGOMERY COUNTY MARYLAND INC,20851,Health and Human Services,99751.55
COURTSMART DIGITAL SYSTEM,01863,Circuit Court,83000.00
CREATIVE BUS SALES INC,91710,Not Defined,58950.77
CRIMINAL JUSTICE INFORMAT,21208,Fire and Rescue Service,3204.00
CRIMINAL JUSTICE INFORMAT,21208,Health and Human Services,18.00
CRIMINAL JUSTICE INFORMAT,21282,Community Engagement Cluster,144.00
CRIMINAL JUSTICE INFORMAT,21282,Fire and Rescue Service,5868.00
CRIMINAL JUSTICE INFORMAT,21282,Health and Human Services,306.00
CRIMINAL JUSTICE INFORMAT,21282,Recreation,22222.00
CRISWELL CHEVROLET INC,20878,Fire and Rescue Service,2791.25
CRISWELL CHEVROLET INC,20878,General Services,755224.00
CRISWELL CHEVROLET INC,20878,Not Defined,85885.91
CRISWELL CHEVROLET INC,20878,Police,51781.60
CRISWELL PERFORMANCE CARS LLC DBA CRISWELL CHRYSLER JEEP DODGE,20878,General Services,684290.00
CROSS CULTURAL INFOTECH,20874,Health and Human Services,201478.35
CROSSWAY COMMUNITY INC,20895,General Services,101355.35
CROSSWAY COMMUNITY INC,20895,Health and Human Services,1626.00
CROSSWAY COMMUNITY INC,20895,Non-Departmental Accounts,18661.12
CROWN IMPORTS,60603,Liquor Control,10441813.36
CRP HOLDINGS 1901 LLC,20706,Fire and Rescue Service,27402.69
CRW PARTS INC,21237,Not Defined,501931.65
CSX TRANSPORTATION,30368,General Services,55535.55
CSX TRANSPORTATION,30368,Transportation,576477.49
CT STANLEY & SON INC,20872,Environmental Protection,602591.07
CT STANLEY & SON INC,20872,Fire and Rescue Service,8091.83
CT STANLEY & SON INC,20872,General Services,200105.74
CT STANLEY & SON INC,20872,Not Defined,12175.67
CT STANLEY & SON INC,20872,Transportation,20046.68
CTR SYSTEMS PARKING INC,15264,Transportation,174405.88
CULTURAL AND DIVERSITY ENRICHMENT SERVICES-USA INC (CADES-USA),20907,Non-Departmental Accounts,26191.07
CUMMINS POWER SYSTEMS,19007,Fire and Rescue Service,7744.59
CUMMINS POWER SYSTEMS,19007,General Services,341708.56
CUMMINS POWER SYSTEMS,19007,Not Defined,592205.85
CUMMINS POWER SYSTEMS,19175,Fire and Rescue Service,25137.80
CUMMINS POWER SYSTEMS,19175,General Services,33983.87
CUMMINS POWER SYSTEMS,19175,Not Defined,155132.43
CUMMINS POWER SYSTEMS,21061,Fire and Rescue Service,3059.83
CURTIS ENGINE & EQUIP INC,21227,Emergency Management and Homeland Security,429412.00
CURTIS ENGINE & EQUIP INC,21227,Fire and Rescue Service,360.00
CURTIS ENGINE & EQUIP INC,21227,General Services,159244.79
CURTIS ENGINE & EQUIP INC,21227,Transportation,3627.00
